桃源仙境	1101000000001191189	15000
桃源仙境	1101000000001191447	300000
桃源仙境	1101000000001211534	150000
桃源仙境	1101000000001416289	150000
桃源仙境	1101000000001580116	622500
桃源仙境	1101000000001950005	225000
桃源仙境	1101000000002051989	45000
桃源仙境	1101000000002277109	150000
桃源仙境	1101000000002338814	150000
桃源仙境	1101000000002400084	120000
桃源仙境	1101000000002523039	45000
桃源仙境	1101000000002563124	150000
桃源仙境	1101000000002809541	150000
桃源仙境	1101000000003178412	30000
桃源仙境	1101000000003341663	6000000
桃源仙境	1101000000003485256	60000
桃源仙境	1101000000003649819	150000
桃源仙境	1101000000003874823	75000
桃源仙境	1101000000003874992	15000
桃源仙境	1101000000004121597	1335000
桃源仙境	1101000000005903010	150000
桃源仙境	1101000000006210880	150000
桃源仙境	1101000000006483223	150000
桃源仙境	1101000000006643445	165000
桃源仙境	1101000000007030723	150000
桃源仙境	1101000000007892925	75000
桃源仙境	1101000000008012043	75000
桃源仙境	1101000000008012506	150000
桃源仙境	1101000000008237265	150000
桃源仙境	1101000000008257698	150000
桃源仙境	1101000000008381839	150000
桃源仙境	1101000000008382776	150000
桃源仙境	1101000000008667163	105000
桃源仙境	1101000000008954333	150000
桃源仙境	1101000000008954705	15000
桃源仙境	1101000000008954875	37500
桃源仙境	1101000000009117935	90000
桃源仙境	1101000000009527585	15000
桃源仙境	1101000000009957839	75000
桃源仙境	1101000000010183202	150000
桃源仙境	1101000000010367021	75000
桃源仙境	1101000000010592274	15000
桃源仙境	1101000000010592559	345000
桃源仙境	1101000000010779528	45000
桃源仙境	1101000000010900637	45000
桃源仙境	1101000000010983544	15000
桃源仙境	1101000000011005215	15000
桃源仙境	1101000000011005262	5400000
桃源仙境	1101000000011006801	6750000
桃源仙境	1101000000011085349	30000
桃源仙境	1101000000011104883	15000
桃源仙境	1101000000011105262	57000
桃源仙境	1101000000011105269	210000
桃源仙境	1101000000011165803	27000
桃源仙境	1101000000011227655	75000
桃源仙境	1101000000011247734	150000
桃源仙境	1101000000011248075	15000
桃源仙境	1101000000011289499	75000
桃源仙境	1101000000011329685	75000
桃源仙境	1101000000011350245	75000
桃源仙境	1101000000011350610	15000
桃源仙境	1101000000011391169	45000
飘渺王城	1102000000000005323	795000
飘渺王城	1102000000000005420	15000
飘渺王城	1102000000000005452	750000
飘渺王城	1102000000000005657	150000
飘渺王城	1102000000000006107	150000
飘渺王城	1102000000000006412	300000
飘渺王城	1102000000000007283	300000
飘渺王城	1102000000000007923	45000
飘渺王城	1102000000000008050	6000000
飘渺王城	1102000000000008754	300000
飘渺王城	1102000000000009261	75000
飘渺王城	1102000000000012157	82500
飘渺王城	1102000000000012607	150000
飘渺王城	1102000000000014343	150000
飘渺王城	1102000000000211875	300000
飘渺王城	1102000000000433525	375000
飘渺王城	1102000000000434078	150000
飘渺王城	1102000000000537436	150000
飘渺王城	1102000000000576936	75000
飘渺王城	1102000000000577346	450000
飘渺王城	1102000000000598269	150000
飘渺王城	1102000000000741334	1500000
飘渺王城	1102000000001068819	45000
飘渺王城	1102000000001129724	150000
飘渺王城	1102000000001171264	900000
飘渺王城	1102000000001191161	1500000
飘渺王城	1102000000001355712	150000
飘渺王城	1102000000001702981	3600000
飘渺王城	1102000000001928942	150000
飘渺王城	1102000000002010216	150000
飘渺王城	1102000000002052476	90000
飘渺王城	1102000000002299609	45000
飘渺王城	1102000000002318102	150000
飘渺王城	1102000000002543011	30000
飘渺王城	1102000000002665988	7500
飘渺王城	1102000000002727213	150000
飘渺王城	1102000000002870893	450000
飘渺王城	1102000000002911677	330000
飘渺王城	1102000000003034598	37500
飘渺王城	1102000000003239570	157500
飘渺王城	1102000000003261419	150000
飘渺王城	1102000000003302875	150000
飘渺王城	1102000000003710016	90000
飘渺王城	1102000000003710779	30000
飘渺王城	1102000000003956177	150000
飘渺王城	1102000000003976576	1500000
飘渺王城	1102000000004019979	210000
飘渺王城	1102000000004067419	150000
飘渺王城	1102000000004162969	150000
飘渺王城	1102000000004286329	150000
飘渺王城	1102000000004388095	45000
飘渺王城	1102000000004613713	150000
飘渺王城	1102000000004801057	2700000
飘渺王城	1102000000005350927	75000
飘渺王城	1102000000005371859	480000
飘渺王城	1102000000005432505	30000
飘渺王城	1102000000005473866	150000
飘渺王城	1102000000005496701	150000
飘渺王城	1102000000005803776	300000
飘渺王城	1102000000005884920	300000
飘渺王城	1102000000006132752	120000
飘渺王城	1102000000006190214	30000
飘渺王城	1102000000006374963	150000
飘渺王城	1102000000006436295	150000
飘渺王城	1102000000006579413	150000
飘渺王城	1102000000006764094	30000
飘渺王城	1102000000006866209	150000
飘渺王城	1102000000007112703	45000
飘渺王城	1102000000007216091	45000
飘渺王城	1102000000007399027	450000
飘渺王城	1102000000007419313	1350000
飘渺王城	1102000000007522116	300000
飘渺王城	1102000000007644176	150000
飘渺王城	1102000000007685942	300000
飘渺王城	1102000000007788148	450000
飘渺王城	1102000000007849597	150000
飘渺王城	1102000000008136478	150000
飘渺王城	1102000000008177644	12000
飘渺王城	1102000000008239066	150000
飘渺王城	1102000000008259167	450000
飘渺王城	1102000000008320222	15000
飘渺王城	1102000000008709319	105000
飘渺王城	1102000000008998112	150000
飘渺王城	1102000000009041437	7500
飘渺王城	1102000000009042657	5100000
飘渺王城	1102000000009083088	150000
飘渺王城	1102000000009308630	210000
飘渺王城	1102000000009534290	15000
飘渺王城	1102000000009677168	150000
飘渺王城	1102000000009862736	45000
飘渺王城	1102000000009964336	75000
飘渺王城	1102000000010087136	30000
飘渺王城	1102000000010087170	15000
飘渺王城	1102000000010148142	75000
飘渺王城	1102000000010168676	150000
飘邈之旅	1102000000010168676	15000
飘渺王城	1102000000010188894	150000
飘渺王城	1102000000010250402	150000
飘渺王城	1102000000010250929	150000
飘渺王城	1102000000010332831	150000
飘渺王城	1102000000010414891	2700000
飘渺王城	1102000000010455269	15000
飘渺王城	1102000000010475521	45000
飘渺王城	1102000000010475583	3000
飘渺王城	1102000000010496318	30000
千年古城	1103000000000006475	1335000
千年古城	1103000000000006803	15000
千年古城	1103000000000007133	150000
千年古城	1103000000000007566	150000
千年古城	1103000000000007627	450000
千年古城	1103000000000007796	202500
千年古城	1103000000000007936	300000
千年古城	1103000000000010488	300000
千年古城	1103000000000010550	1500000
千年古城	1103000000000012598	30000
千年古城	1103000000000013062	3000000
千年古城	1103000000000026809	45000
千年古城	1103000000000028658	150000
千年古城	1103000000000030076	330000
千年古城	1103000000000032317	450000
千年古城	1103000000000065718	150000
千年古城	1103000000000148203	30000
千年古城	1103000000000352471	300000
千年古城	1103000000000435814	30000
千年古城	1103000000000537009	15000
千年古城	1103000000000844789	450000
千年古城	1103000000000926435	750000
千年古城	1103000000001663214	450000
千年古城	1103000000001909161	45000
千年古城	1103000000001991507	750000
千年古城	1103000000002032669	300000
千年古城	1103000000002830916	150000
千年古城	1103000000002932884	150000
千年古城	1103000000003035427	607500
千年古城	1103000000003076816	225000
千年古城	1103000000003731518	75000
千年古城	1103000000003731643	300000
千年古城	1103000000003813592	450000
千年古城	1103000000004612444	150000
千年古城	1103000000005228885	600000
千年古城	1103000000006049189	75000
千年古城	1103000000006356460	150000
千年古城	1103000000007463277	30000
千年古城	1103000000007933872	75000
千年古城	1103000000008281049	180000
千年古城	1103000000008567704	150000
千年古城	1103000000009242830	150000
千年古城	1103000000009283666	150000
千年古城	1103000000009304353	15000
千年古城	1103000000009304710	15000
千年古城	1103000000009693559	150000
千年古城	1103000000009714181	30000
千年古城	1103000000009775376	45000
千年古城	1103000000010083188	750000
千年古城	1103000000010123677	75000
千年古城	1103000000010188508	30000
千年古城	1103000000010208325	30000
千年古城	1103000000010497945	150000
千年古城	1103000000010742961	150000
千年古城	1103000000011010181	7500
千年古城	1103000000011050190	75000
千年古城	1103000000011152578	450000
千年古城	1103000000011173034	30000
千年古城	1103000000011254789	15000
千年古城	1103000000011255224	150000
千年古城	1103000000011276002	150000
千年古城	1103000000011296212	195000
千年古城	1103000000011357479	150000
千年古城	1103000000011357772	150000
千年古城	1103000000011400471	150000
千年古城	1103000000011441258	75000
千年古城	1103000000011564892	15000
千年古城	1103000000011584697	300000
千年古城	1103000000011584751	15000
千年古城	1103000000011585208	7500
千年古城	1103000000011605190	45000
千年古城	1103000000011625551	15000
太华神山	1104000000000031176	15000
太华神山	1104000000000042254	450000
太华神山	1104000000000061805	150000
太华神山	1104000000000205579	15000
太华神山	1104000000000389606	180000
太华神山	1104000000000921932	150000
太华神山	1104000000001146974	15000
太华神山	1104000000001250277	300000
太华神山	1104000000001496062	7500
太华神山	1104000000001556738	150000
太华神山	1104000000001884681	705000
太华神山	1104000000002150703	270000
太华神山	1104000000002540206	150000
太华神山	1104000000003359647	150000
太华神山	1104000000003789177	300000
太华神山	1104000000003810043	900000
太华神山	1104000000003891926	15000
太华神山	1104000000004014537	15000
太华神山	1104000000004649737	150000
太华神山	1104000000004711389	150000
太华神山	1104000000004793212	75000
太华神山	1104000000008314933	1500000
太华神山	1104000000008315403	180000
太华神山	1104000000008458441	45000
太华神山	1104000000008458442	60000
太华神山	1104000000008459213	45000
太华神山	1104000000008540273	67500
太华神山	1104000000008744967	135000
太华神山	1104000000008888327	45000
太华神山	1104000000009625638	6000
燃烧圣殿	1105000000000008068	300000
燃烧圣殿	1105000000000008379	240000
燃烧圣殿	1105000000000024591	52500
燃烧圣殿	1105000000000061620	300000
燃烧圣殿	1105000000000164085	480000
燃烧圣殿	1105000000000246337	150000
燃烧圣殿	1105000000000246548	15000
燃烧圣殿	1105000000000308556	15000
燃烧圣殿	1105000000000696670	5700000
燃烧圣殿	1105000000001496132	150000
燃烧圣殿	1105000000001925441	477000
燃烧圣殿	1105000000003133622	165000
燃烧圣殿	1105000000008295406	750000
燃烧圣殿	1105000000008397098	120000
燃烧圣殿	1105000000009523303	75000
御龙在天	1106000000000040989	882000
御龙在天	1106000000000063592	147000
御龙在天	1106000000000064616	441000
御龙在天	1106000000000082024	1335000
御龙在天	1106000000000307347	147000
御龙在天	1106000000000635845	477000
御龙在天	1106000000000655501	147000
御龙在天	1106000000000902360	147000
御龙在天	1106000000002439095	147000
东海龙宫	1107000000000001152	450000
东海龙宫	1107000000000001488	60000
东海龙宫	1107000000000007891	150000
东海龙宫	1107000000000065076	150000
东海龙宫	1107000000000103562	150000
东海龙宫	1107000000000103638	15000
东海龙宫	1107000000000185072	150000
东海龙宫	1107000000000554067	450000
东海龙宫	1107000000000738204	150000
东海龙宫	1107000000000922345	300000
东海龙宫	1107000000000963365	300000
东海龙宫	1107000000001024541	600000
东海龙宫	1107000000001311189	150000
东海龙宫	1107000000001372238	225000
东海龙宫	1107000000002110102	120000
东海龙宫	1107000000003379961	150000
东海龙宫	1107000000005059345	15000
东海龙宫	1107000000005099943	150000
东海龙宫	1107000000005140770	75000
东海龙宫	1107000000005877789	450000
东海龙宫	1107000000005959842	37500
炼狱绝地	1108000000000042602	105000
炼狱绝地	1108000000000044270	1230000
炼狱绝地	1108000000000083764	450000
炼狱绝地	1108000000000368987	750000
炼狱绝地	1108000000000696517	1500000
炼狱绝地	1108000000000921633	2700000
炼狱绝地	1108000000001003570	750000
炼狱绝地	1108000000001085723	600000
炼狱绝地	1108000000001085779	15000
炼狱绝地	1108000000001351682	450000
炼狱绝地	1108000000001515949	7500
炼狱绝地	1108000000004014324	390000
炼狱绝地	1108000000005202510	150000
炼狱绝地	1108000000005244923	150000
炼狱绝地	1108000000005263586	150000
炼狱绝地	1108000000005284060	150000
炼狱绝地	1108000000006021225	2250000
炼狱绝地	1108000000006370471	90000
炼狱绝地	1108000000006656066	150000
云海冰岚	1109000000000002913	15000
云海冰岚	1109000000000009894	150000
云海冰岚	1109000000000061742	150000
云海冰岚	1109000000000061760	150000
云海冰岚	1109000000000962721	300000
云波鬼岭	1110000000000062063	150000
云波鬼岭	1110000000000103569	300000
云波鬼岭	1110000000000123584	120000
云波鬼岭	1110000000000165244	765000
云波鬼岭	1110000000000225717	150000
云波鬼岭	1110000000001003687	1800000
云波鬼岭	1110000000002601012	300000
云波鬼岭	1110000000005448501	1050000
云波鬼岭	1110000000006369884	150000
云波鬼岭	1110000000006553833	15000
云波鬼岭	1110000000006840343	15000
无极冰原	1112000000000024142	15000
无极冰原	1112000000000044013	165000
无极冰原	1112000000000450851	150000
无极冰原	1112000000001085788	75000
无极冰原	1112000000001147818	300000
无极冰原	1112000000002478133	750000
无极冰原	1112000000003340299	15000
黄金海岸	1113000000000008231	150000
黄金海岸	1113000000000008972	300000
黄金海岸	1113000000000011894	105000
黄金海岸	1113000000000012907	450000
黄金海岸	1113000000000014966	1200000
黄金海岸	1113000000000020717	150000
黄金海岸	1113000000000102538	300000
黄金海岸	1113000000000266945	30000
黄金海岸	1113000000000717292	150000
黄金海岸	1113000000000717314	1050000
黄金海岸	1113000000000962828	150000
黄金海岸	1113000000001167527	30000
黄金海岸	1113000000001167600	150000
黄金海岸	1113000000002724351	315000
黄金海岸	1113000000004608689	300000
黄金海岸	1113000000007045393	75000
黄金海岸	1113000000007600185	285000
福地洞天	1114000000000083371	150000
福地洞天	1114000000000184646	15000
福地洞天	1114000000004548675	15000
混斩天地	1115000000000122974	150000
混斩天地	1115000000000286957	75000
混斩天地	1115000000000655418	75000
天开传说	1116000000000002492	5400000
天开传说	1116000000000123580	300000
天开传说	1116000000000164183	795000
天开传说	1116000000000205215	750000
天开传说	1116000000000352026	150000
天开传说	1116000000000471646	150000
天开传说	1116000000000696365	900000
天开传说	1116000000000697237	210000
天开传说	1116000000000901437	300000
天开传说	1116000000000942709	120000
天开传说	1116000000001004378	600000
天开传说	1116000000001269815	15000
天开传说	1116000000001516414	150000
天开传说	1116000000001843226	300000
天开传说	1116000000002007360	15000
天开传说	1116000000002048819	450000
天开传说	1116000000002252822	150000
天开传说	1116000000002663013	150000
天开传说	1116000000002991090	300000
天开传说	1116000000003072669	150000
天开传说	1116000000003113524	150000
天开传说	1116000000004813822	30000
天开传说	1116000000006022374	15000
天开传说	1116000000006023106	300000
天开传说	1116000000006186624	45000
天开传说	1116000000006308929	45000
天开传说	1116000000006329653	450000
天开传说	1116000000006473114	150000
御龙在天	1117000000000002877	327000
御龙在天	1117000000000042038	5004000
御龙在天	1117000000000062163	1764000
御龙在天	1117000000000431076	147000
御龙在天	1117000000000861083	147000
御龙在天	1117000000001003970	18000
御龙在天	1117000000001065230	147000
御龙在天	1117000000001106717	147000
御龙在天	1117000000001127208	1359000
御龙在天	1117000000001352267	9000
御龙在天	1117000000001454398	270000
御龙在天	1117000000001660099	717000
御龙在天	1117000000001823598	327000
御龙在天	1117000000001843472	753000
御龙在天	1117000000002273574	147000
御龙在天	1117000000002868697	1251000
御龙在天	1117000000002950221	147000
御龙在天	1117000000003094059	627000
御龙在天	1117000000003135187	108000
御龙在天	1117000000003155011	882000
御龙在天	1117000000003400912	147000
御龙在天	1117000000003626014	2244000
御龙在天	1117000000003707981	147000
御龙在天	1117000000004015239	354000
御龙在天	1117000000004036358	2646000
御龙在天	1117000000004978713	477000
峨嵋金顶	1118000000000062621	15000
峨嵋金顶	1118000000000082209	150000
峨嵋金顶	1118000000000204883	15000
峨嵋金顶	1118000000000369353	165000
峨嵋金顶	1118000000000450711	150000
峨嵋金顶	1118000000000983264	150000
峨嵋金顶	1118000000001024154	300000
峨嵋金顶	1118000000001337063	45000
峨嵋金顶	1118000000002314473	450000
峨嵋金顶	1118000000002519869	150000
峨嵋金顶	1118000000003235880	30000
峨嵋金顶	1118000000003235917	75000
混斩天地	1119000000000022553	45000
混斩天地	1119000000000023686	150000
九转炼仙	1120000000002131022	45000
混斩天地	1121000000000004701	150000
混斩天地	1121000000000062668	150000
混斩天地	1121000000000348387	150000
混斩天地	1121000000001597491	15000
天开传说	1122000000000062463	150000
天开传说	1122000000000082634	525000
天开传说	1122000000000103788	6000000
天开传说	1122000000000349123	15000
天开传说	1122000000000614490	1200000
天开传说	1122000000000778994	1500000
天开传说	1122000000000860583	60000
天开传说	1122000000000983736	15000
天开传说	1122000000001987366	75000
天开传说	1122000000002007701	150000
天开传说	1122000000005080630	150000
御龙在天	1123000000000001174	474000
御龙在天	1123000000000003552	2736000
御龙在天	1123000000000267253	1029000
御龙在天	1123000000000532719	2754000
御龙在天	1123000000000594526	36000
御龙在天	1123000000001127057	327000
御龙在天	1123000000001147232	627000
御龙在天	1123000000001187951	108000
御龙在天	1123000000002232419	147000
九转炼仙	1124000000000041148	75000
九转炼仙	1124000000000042030	75000
九转炼仙	1124000000000206120	3000000
九转炼仙	1124000000000225938	150000
九转炼仙	1124000000000328241	150000
九转炼仙	1124000000000614822	150000
九转炼仙	1124000000000778545	450000
仙道独尊	1125000000000041154	1500000
仙道独尊	1125000000000041154	450000
仙道独尊	1125000000000103234	75000
仙道独尊	1125000000000512773	22500
仙道独尊	1125000000001004261	150000
混斩天地	1126000000000023317	150000
混斩天地	1126000000000062013	120000
混斩天地	1126000000000288006	150000
混斩天地	1126000000002233470	75000
混斩天地	1126000000002417740	30000
九转炼仙	1127000000000021583	3000000
九转炼仙	1127000000000103140	150000
御龙在天	1128000000000022029	585000
御龙在天	1128000000000636299	762000
御龙在天	1128000000000697520	606000
御龙在天	1128000000001496336	27000
御龙在天	1128000000002889534	45000
御龙在天	1128000000003032100	9000
天开传说	1129000000000002235	1200000
天开传说	1129000000000942345	45000
天开传说	1129000000003133793	750000
天开传说	1129000000003217817	120000
天开传说	1129000000003911682	150000
九转炼仙	1130000000000000305	45000
九转炼仙	1130000000000082719	225000
九转炼仙	1130000000000267236	75000
九转炼仙	1130000000000348429	750000
九转炼仙	1130000000000634980	750000
九转炼仙	1130000000000696612	150000
九转炼仙	1130000000001310748	150000
武尊天下	1131000000000069022	1254000
武尊天下	1131000000000082736	63000
武尊天下	1131000000000389262	72000
武尊天下	1131000000000553339	2652000
武尊天下	1131000000000758676	9000
武尊天下	1131000000001024373	72000
武尊天下	1131000000001475083	45000
武尊天下	1131000000002949344	45000
武尊天下	1131000000003095220	147000
武尊天下	1131000000003113986	18000
武尊天下	1131000000003114130	18000
武尊天下	1131000000003217424	18000
武尊天下	1131000000003340290	72000
天开传说	1132000000000021392	150000
天开传说	1132000000000025498	6000000
天开传说	1132000000000042049	300000
天开传说	1132000000000083677	7500
天开传说	1132000000000184341	345000
天开传说	1132000000000266633	300000
天开传说	1132000000000307846	600000
天开传说	1132000000000573830	1350000
天开传说	1132000000000615245	300000
天开传说	1132000000000922097	15000
天开传说	1132000000000923141	1500000
天开传说	1132000000001351993	750000
天开传说	1132000000001434042	1500000
天开传说	1132000000001515728	150000
天开传说	1132000000001516532	555000
天开传说	1132000000002130931	150000
天开传说	1132000000002724144	150000
天开传说	1132000000004281347	15000
天开传说	1132000000004506638	75000
万劫魔神	1134000000000001507	75000
万劫魔神	1134000000000205725	150000
万劫魔神	1134000000000512713	225000
武尊天下	1135000000000123780	18000
武尊天下	1135000000000184540	927000
武尊天下	1135000000001720321	735000
武尊天下	1136000000000022039	327000
武尊天下	1136000000000082458	147000
武尊天下	1136000000000348335	909000
武尊天下	1136000000000430236	90000
武尊天下	1136000000000472808	90000
武尊天下	1136000000000553772	99000
武尊天下	1136000000000635504	627000
武尊天下	1136000000000635511	147000
武尊天下	1136000000000778368	588000
武尊天下	1136000000000819230	615000
武尊天下	1136000000000881284	72000
武尊天下	1136000000001454527	2691000
武尊天下	1136000000001925856	63000
武尊天下	1136000000002928764	27000
天火重生	1137000000000002876	150000
天火重生	1137000000000003525	300000
天火重生	1137000000000005096	150000
天火重生	1137000000000164396	300000
天火重生	1137000000000349151	750000
踏天之道	1138000000000002858	1800000
踏天之道	1138000000000003306	150000
踏天之道	1138000000000020794	22500
踏天之道	1138000000000041881	150000
踏天之道	1138000000000123283	225000
踏天之道	1138000000000348565	30000
踏天之道	1138000000000369303	2250000
踏天之道	1138000000000389801	15000
踏天之道	1138000000000492060	30000
踏天之道	1138000000000492505	15000
踏天之道	1138000000000594510	30000
踏天之道	1138000000000615154	75000
踏天之道	1138000000001761921	30000
踏天之道	1138000000002212482	150000
踏天之道	1138000000002253131	15000
踏天之道	1138000000002642936	900000
踏天之道	1138000000003133782	300000
踏天之道	1138000000003297860	157500
踏天之道	1138000000003727587	150000
踏天之道	1138000000003727666	30000
踏天之道	1138000000004301030	30000
踏天之道	1138000000005346633	75000
踏天之道	1138000000006533161	15000
武尊天下	1140000000000001951	3537000
武尊天下	1140000000000123741	147000
武尊天下	1140000000000184508	150000000
武尊天下	1140000000000266245	12348000
武尊天下	1140000000000286913	282000
武尊天下	1140000000000327949	18000
武尊天下	1140000000000819241	147000
武尊天下	1140000000002703562	18000
鸿蒙之始	1141000000000023828	669000
鸿蒙之始	1141000000000025389	108000
鸿蒙之始	1141000000000044326	1335000
鸿蒙之始	1141000000000125000	27000
鸿蒙之始	1141000000000125482	9000
鸿蒙之始	1141000000000207362	900000
鸿蒙之始	1141000000000247861	45000
鸿蒙之始	1141000000000535436	147000
鸿蒙之始	1141000000000780831	18000
鸿蒙之始	1141000000002726926	147000
幽恋蝶谷	1142000000000002916	4140000
幽恋蝶谷	1142000000000023389	2646000
幽恋蝶谷	1142000000000023424	9000
幽恋蝶谷	1142000000000064148	882000
幽恋蝶谷	1142000000000084676	45000
幽恋蝶谷	1142000000000084929	147000
幽恋蝶谷	1142000000000104822	4410000
幽恋蝶谷	1142000000000145830	198000
幽恋蝶谷	1142000000000145881	45000
幽恋蝶谷	1142000000000146244	1989000
幽恋蝶谷	1142000000000146267	18000
幽恋蝶谷	1142000000000186843	22932000
幽恋蝶谷	1142000000000187283	147000
幽恋蝶谷	1142000000000187347	2646000
幽恋蝶谷	1142000000000207634	372000
幽恋蝶谷	1142000000000227380	3273000
幽恋蝶谷	1142000000000227383	1254000
幽恋蝶谷	1142000000000227443	4410000
幽恋蝶谷	1142000000000227481	1509000
幽恋蝶谷	1142000000000227538	1764000
幽恋蝶谷	1142000000000432472	654000
幽恋蝶谷	1142000000000452690	327000
幽恋蝶谷	1142000000000473125	31539000
幽恋蝶谷	1142000000000493690	327000
幽恋蝶谷	1142000000000555034	1308000
幽恋蝶谷	1142000000000575596	882000
幽恋蝶谷	1142000000000657420	4410000
幽恋蝶谷	1142000000000698403	237000
幽恋蝶谷	1142000000000760059	294000
幽恋蝶谷	1142000000000760077	90000
幽恋蝶谷	1142000000000760156	9000
幽恋蝶谷	1142000000000760195	585000
幽恋蝶谷	1142000000000760200	882000
幽恋蝶谷	1142000000001128530	477000
天道再临	1143000000000021885	15000
天道再临	1143000000000022925	15000
天道再临	1143000000000349592	150000
天道再临	1143000000000492575	15000
天道再临	1143000000000842531	300000
天道再临	1143000000002438907	30000
天道再临	1143000000004814576	15000
天道再临	1143000000005265012	150000
天道再临	1143000000005489872	30000
天道再临	1143000000005756797	750000
天道再临	1143000000006493185	1350000
天道再临	1143000000006677507	300000
天道再临	1143000000006677566	15000
天道再临	1143000000006800461	150000
天道再临	1143000000006923547	15000
天道再临	1143000000007026670	15000
天火重生	1144000000000003293	45000
天火重生	1144000000000327888	600000
天火重生	1144000000000450692	450000
天火重生	1144000000000451089	60000
天火重生	1144000000001146907	450000
天火重生	1144000000001269934	15000
仙道独尊	1145000000000004662	247500
仙道独尊	1145000000000184638	1350000
仙道独尊	1145000000000778631	45000
天火重生	1146000000000002189	180000
天火重生	1146000000000002321	150000
天火重生	1146000000000007100	4500000
天火重生	1146000000000008076	150000
天火重生	1146000000000348237	165000
天火重生	1146000000000369240	150000
天火重生	1146000000000615350	150000
天火重生	1146000000000655548	15000
天火重生	1146000000000819205	75000
天火重生	1146000000000983130	15000
天火重生	1146000000000983429	1500000
天火重生	1146000000001047427	435000
天火重生	1146000000001147161	15000
万劫魔神	1147000000000205960	150000
万劫魔神	1147000000000595811	900000
天道再临	1149000000000000142	15000
天道再临	1149000000000022466	45000
天道再临	1149000000000738141	600000
天道再临	1149000000000757934	150000
天道再临	1149000000000963394	150000
天道再临	1149000000002090613	45000
天道再临	1149000000002800402	285000
天道再临	1149000000002806234	150000
天道再临	1149000000003114828	30000
天道再临	1149000000003276955	150000
天火重生	1150000000000022240	45000
天火重生	1150000000000023359	300000
天火重生	1150000000000225533	15000
天火重生	1150000000000226292	150000
天火重生	1150000000000287339	15000
天火重生	1150000000000839685	15000
天道再临	1151000000000002511	75000
天道再临	1151000000000023193	150000
天道再临	1151000000002704586	15000
天道再临	1151000000003953035	15000
天道再临	1151000000003994247	15000
天道再临	1151000000004444242	52500
万劫魔神	1152000000000001758	15000
万劫魔神	1152000000001536418	45000
万劫魔神	1152000000002109849	75000
焚天仙境	1153000000000020688	450000
焚天仙境	1153000000000020866	150000
焚天仙境	1153000000000023221	15000
焚天仙境	1153000000000266878	150000
天道再临	1154000000000105215	600000
天道再临	1154000000000122930	15000
天道再临	1154000000000328446	45000
天道再临	1154000000000819351	150000
天道再临	1154000000000942627	450000
天道再临	1154000000000983584	750000
天道再临	1154000000001066313	150000
天道再临	1154000000001229196	150000
天道再临	1154000000002724802	450000
天道再临	1154000000003708841	150000
天空之城	1155000000000307718	60000
天空之城	1155000000000696400	45000
天空之城	1155000000000841386	300000
天空之城	1156000000000021299	180000
天空之城	1156000000000144624	30000
天空之城	1156000000000512882	30000
天空之城	1156000000000819500	30000
天空之城	1156000000001884169	15000
焚天仙境	1157000000000001083	750000
焚天仙境	1157000000000001095	150000
焚天仙境	1157000000000002000	450000
焚天仙境	1157000000000471224	150000
焚天仙境	1157000000000738433	15000
天空之城	1158000000000004348	1530000
天空之城	1158000000000005018	150000
天空之城	1158000000000430228	60000
天空之城	1158000000000471303	150000
天空之城	1158000000000635129	195000
